YEAR,MONTH,DAY,RAINFALL,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,RELATIVE_HUMIDITY,WIND_SPEED,WIND_DIRECTION,CLOUD,STATION_PRESSURE
2006,10,7,0,30.5,26.8,28.7,78,4,180,7,1005.8
2006,10,8,9.8,28.8,24.2,26.5,80,2,40,8,1007.5
2006,10,9,0,32.3,26.4,29.3,74,3,220,6,1008.7
2006,10,10,8.8,30.4,25.4,27.9,81,3,340,5,1010.1
2006,10,11,0.2,32,25.8,28.9,79,3,360,6,1010.9
2006,10,12,3.6,30.5,25.5,28,81,3,220,7,1010.1
2006,10,13,7.8,32.5,25.8,29.2,78,3,220,6,1009.8
2006,10,14,0,29.3,26.2,27.8,79,2,140,7,1008.9
2006,10,15,0,32.5,27.3,29.9,77,3,220,5,1009.2
2006,10,16,0,31.5,26,28.8,76,3,180,6,1011.2
2006,10,17,0,31.8,25.3,28.6,72,3,220,4,1011.2
2006,10,18,0,31.8,25.7,28.8,67,3,40,6,1009.9
2006,10,19,0,31.5,25.2,28.4,66,3,270,5,1010
2006,10,20,0,33,25.4,29.2,70,3,360,5,1010.3
2006,10,21,0.5,31.4,25,28.2,73,3,270,6,1009.4
2006,10,22,0,33,26.2,29.6,66,3,40,5,1009.1
2006,10,23,17.6,31.4,25.5,28.5,75,3,250,4,1009.3
2006,10,24,0,32.6,26,29.3,65,3,20,5,1008.8
2006,10,25,21.9,32,25.7,28.9,84,3,20,6,1008
2006,10,26,0.2,29,25.2,27.1,81,3,20,8,1007.8
2006,10,27,0,32.5,26,29.3,71,3,360,6,1007.7
2006,10,28,0,31.5,25.2,28.4,74,3,180,7,1006.1
2006,10,29,31,29.2,25,27.1,84,4,200,8,1003.2
2006,10,30,17.8,28.6,25,26.8,88,4,140,7,1004.8
2006,10,31,0,32,26,29,77,2,220,6,1006.8
2006,11,1,9,33,25,29,75,3,180,5,1007.2
2006,11,2,0,32.5,27,29.8,78,3,220,4,1006.8
2006,11,3,0,33.8,27,30.4,75,3,140,5,1007.7
2006,11,4,1,32.3,26.5,29.4,77,4,220,7,1008.5
2006,11,5,0,31.5,26,28.8,76,2,360,6,1007.9
2006,11,6,0,32,26,29,71,3,270,5,1008.8
2006,11,7,10.9,31,25.2,28.1,74,3,140,5,1009.9
2006,11,8,0,31.5,26,28.8,74,2,360,6,1007.9
2006,11,9,0.8,32.5,26.5,29.5,76,3,40,6,1011.1
2006,11,10,0,33,27,30,64,4,70,6,1008.5
2006,11,11,0,29.2,26.5,27.9,82,2,180,8,1006.5
2006,11,12,0.8,30,25.7,27.9,78,3,320,7,1008.7
2006,11,13,0,32.5,26.2,29.4,74,2,300,5,1010.5
2006,11,14,0,32.2,25,28.6,75,3,40,5,1011.5
2006,11,15,0,34,26.7,30.4,68,3,360,5,1011.6
2006,11,16,0.8,29,25.8,27.4,83,2,210,8,1010.7
2006,11,17,0,32.5,26.4,29.5,76,2,360,5,1010.2
2006,11,18,0,33.5,26.5,30,69,4,90,6,1010.1
2006,11,19,0,31,25.7,28.4,72,2,320,6,1010.3
2006,11,20,0,33.5,26,29.8,76,2,270,3,1008.3
2006,11,21,0,33,26,29.5,72,3,40,5,1007.7
2006,11,22,0,35,26.8,30.9,65,3,90,4,1008.2
2006,11,23,0,32.6,27.5,30.1,72,3,270,6,1009.6
2006,11,24,0,33,27.5,30.3,72,3,40,4,1008.9
2006,11,25,0,32.8,26.6,29.7,71,3,220,5,1008.1
2006,11,26,0.4,31.2,26,28.6,70,2,360,5,1007.3
2006,11,27,0,33.5,25.7,29.6,76,3,90,4,1008.3
2006,11,28,0,31.6,26,28.8,69,3,340,4,1009.1
2006,11,29,0,33,25.4,29.2,66,3,360,5,1008.3
2006,11,30,40,30,24,27,76,5,360,8,1002.9
2006,12,1,0,30.6,27,28.8,71,5,70,8,1002.6
2006,12,2,0,33.8,26.5,30.1,71,3,90,6,1007.1
2006,12,3,0,30.4,26.5,28.5,76,3,270,6,1008.9
2006,12,4,0.3,32,26.3,29.2,72,3,360,5,1009.3
2006,12,5,0,31.6,26,28.8,70,2,40,5,1010.4
2006,12,6,0,33.5,26,29.8,64,3,70,4,1008.4
2006,12,7,2.2,33.2,26.5,29.9,77,3,360,5,1008.9
2006,12,8,0,33.5,25.6,29.5,65,3,360,4,1008.7
2006,12,9,5,30.8,24,27.4,73,4,360,8,1007.6
2006,12,10,80.3,25.5,21.7,23.6,91,4,360,8,1004.7
2006,12,11,3.5,30.5,25.2,27.9,80,4,90,6,1006.8
2006,12,12,0,33.2,25.5,29.4,73,3,40,4,1009
2006,12,13,10.6,31,26,28.5,81,3,270,6,1009.5
2006,12,14,0,32.5,26,29.3,76,3,240,5,1009.2
2006,12,15,0,31.7,26.5,29.1,71,3,180,5,1010.6
2006,12,16,0,31.4,25.4,28.4,73,3,270,6,1010.5
2006,12,17,0,32,26,29,66,4,360,6,1010.2
2006,12,18,0,31.5,25,28.3,63,4,220,6,1009.9
2006,12,19,0,29.2,25.5,27.4,66,3,20,5,1009.8
2006,12,20,0,32.2,25.7,29,64,4,20,5,1009.2
2006,12,21,4,28,24.8,26.4,87,2,180,8,1009.5
2006,12,22,0,30,26.5,28.3,73,3,360,6,1008.4
2006,12,23,0,31.6,25.5,28.5,66,3,360,6,1008.2
2006,12,24,0,30.2,24.8,27.5,74,2,360,6,1008.7
2006,12,25,0,30.5,25,27.8,70,3,360,5,1008.7
2006,12,26,0,30.2,24.2,27.2,74,2,220,5,1008.8
2006,12,27,0,29.5,25,27.3,74,3,220,5,1009.5
2006,12,28,0,29.3,25.5,27.4,75,3,220,7,1009.7
2006,12,29,0,30,26,28,70,3,40,8,1010.7
2006,12,30,0,30.8,25.6,28.2,71,3,70,6,1011.1
2006,12,31,0,29.2,24.7,27,77,2,270,7,1010.9
2007,1,1,0,32.5,25,28.8,67,2,90,6,1009.6
2007,1,2,0,31,26,28.5,77,2,40,7,1008.8
2007,1,3,0,32,26,29,78,3,40,6,1008.4
2007,1,4,0.6,33.5,26,29.8,75,3,20,7,1008.5
2007,1,5,0,32,26.6,29.3,66,3,40,6,1010.3
2007,1,6,0,30.5,25.7,28.1,72,3,40,7,1010.8
2007,1,7,0,31.2,26,28.6,70,3,360,5,1010.8
2007,1,8,0,29.5,24.8,27.2,70,3,360,7,1011.9
2007,1,9,0,29,24,26.5,70,2,40,5,1012.8
2007,1,10,0,31.5,23.7,27.6,69,3,360,5,1011.9
2007,1,11,0.6,31.2,25,28.1,71,3,360,6,1011.1
2007,1,12,0,30.2,25.5,27.9,75,3,360,6,1010.5
2007,1,13,0,31,25,28,68,4,40,6,1010.6
2007,1,14,0,31.6,24.6,28.1,69,3,40,7,1010.7
2007,1,15,0,32.5,25.8,29.2,64,3,40,6,1010.2
2007,1,16,0,31,27.4,29.2,74,3,70,4,1010.5
2007,1,17,0,32.6,24.8,28.7,63,3,40,4,1010.6
2007,1,18,0,30.5,23.8,27.2,78,3,40,6,1012.2
2007,1,19,0,32.4,26,29.2,65,3,90,5,1011.6
2007,1,20,0,32.5,24.8,28.7,68,3,40,6,1011.7
2007,1,21,0,30.8,24.5,27.7,70,2,90,5,1011.8
2007,1,22,0,32,26,29,70,2,70,4,1011.8
2007,1,23,0,29.6,25.4,27.5,75,3,40,5,1011.8
2007,1,24,0,31,25,28,69,3,40,5,1011.3
2007,1,25,0,31.3,25.5,28.4,69,3,360,6,1011.2
2007,1,26,0,30,24.8,27.4,71,3,40,6,1011.7
2007,1,27,0,30.4,24.2,27.3,68,3,360,7,1011.3
2007,1,28,0,29.5,23.8,26.7,68,2,360,5,1011.3
2007,1,29,0,28.5,22,25.3,69,4,360,4,1012.7
2007,1,30,0,27.8,22,24.9,68,2,340,5,1013.8
2007,1,31,0,28.5,22.4,25.5,68,3,360,6,1013
2007,2,1,0,29.4,24,26.7,68,3,360,4,1013.2
2007,2,2,0,30,20,25,66,3,340,5,1013.5
2007,2,3,0,27,21.8,24.4,70,3,40,6,1013.9
2007,2,4,0,27.5,22.5,25,74,2,290,5,1012.9
2007,2,5,0,29,23.1,26,75,3,360,5,1012.3
2007,2,6,0,30.3,25,27.7,66,3,40,5,1012.4
2007,2,7,0,33,24.5,28.8,70,3,360,6,1012.6
2007,2,8,0,31.8,24.8,28.3,76,3,20,6,1013.2
2007,2,9,0,31,24.8,27.9,69,3,90,4,1012.6
2007,2,10,0,30,22.8,26.4,68,3,90,6,1011.7
2007,2,11,0,30.8,23.8,27.3,69,3,220,4,1012.2
2007,2,12,0,31.6,25.1,28.4,67,3,90,4,1011.4
2007,2,13,0,32,24.6,28.3,62,3,40,3,1011.8
2007,2,14,0,32,24.2,28.1,68,3,360,4,1011.5
2007,2,15,0,31,24,27.5,72,3,40,6,1011
2007,2,16,0,31.5,24,27.8,68,3,40,5,1010.3
2007,2,17,0,31,26.3,28.7,70,3,360,7,1009.5
2007,2,18,0,32.6,25.6,29.1,73,3,360,6,1008.5
2007,2,19,0,33,26.2,29.6,72,3,90,3,1008.6
2007,2,20,0,32,26.5,29.3,70,3,360,5,1009.5
2007,2,21,0,34,26,30,70,3,40,4,1009.2
2007,2,22,0,34,27,30.5,71,3,20,5,1007.8
2007,2,23,0,33,21,27,69,3,360,5,1007.8
2007,2,24,0,33,24.3,28.7,74,3,90,6,1008.4
2007,2,25,4.5,31.6,25.1,28.4,74,3,360,5,1007.2
2007,2,26,10.5,31.3,25,28.2,80,3,40,6,1007.7
2007,2,27,0,31,25,28,67,3,90,5,1008.9
2007,2,28,0,30.4,24.5,27.5,56,3,360,4,1009.5
2007,3,1,0,32.5,25,28.8,66,3,90,5,1009.2
2007,3,2,0,31.2,24.8,28,71,3,90,6,1009.1
2007,3,3,1.2,30.3,23.4,26.9,72,3,40,6,1008.5
2007,3,4,0,31.6,26.5,29,70,3,90,6,1008.8
2007,3,5,0,31.8,25,28.4,66,3,40,4,1009.1
2007,3,6,0,32,25.5,28.8,66,3,70,5,1008.1
2007,3,7,0,31,26,28.5,70,3,90,5,1008.1
2007,3,8,0,31.8,26,28.9,67,3,90,6,1009.6
2007,3,9,0,32,26,29,66,2,90,5,1011.6
2007,3,10,0,31.5,25.4,28.5,69,3,90,6,1011.5
2007,3,11,0,31.8,25.4,28.6,69,3,90,3,1011.7
2007,3,12,0,33,25,29,59,3,90,4,1011.5
2007,3,13,0,31.8,26,28.9,61,3,90,5,1010.6
2007,3,14,0,32.5,25.6,29,62,3,140,4,1009.5
2007,3,15,0,33.2,26.5,29.9,68,4,90,5,1007.8
2007,3,16,0,36,27,31.5,64,4,360,4,1007.6
2007,3,17,0,34,26.5,30.3,65,3,90,6,1007.7
2007,3,18,0,31.4,25.5,28.5,64,3,90,7,1007.9
2007,3,19,25,32,26.2,29.1,72,3,140,5,1008.3
2007,3,20,0,31,25.5,28.3,67,4,40,5,1009.5
2007,3,21,0,34.2,26.5,30.4,60,4,90,5,1010.2
2007,3,22,1.8,33.2,24.5,28.9,69,3,70,6,1011.6
2007,3,23,0,34,26.4,30.2,65,3,40,5,1011.1
2007,3,24,0,33,26.8,29.9,72,4,360,6,1009.4
2007,3,25,0,33,27,30,73,3,90,5,1008
2007,3,26,0,34.5,26.2,30.4,59,4,40,4,1009.1
2007,3,27,0,33.2,26,29.6,58,3,90,3,1010.2
2007,3,28,0,33,26,29.5,62,4,90,5,1010.4
2007,3,29,0,33.5,25.5,29.5,59,4,70,4,1009.6
2007,3,30,0,33.5,26,29.8,65,4,40,4,1010.2
2007,3,31,0,34,27.4,30.7,59,3,140,3,1009.5
2007,4,1,0,34.8,26.3,30.5,67,3,140,5,1007.9
2007,4,2,0,34,27.7,30.9,71,3,250,4,1007.5
2007,4,3,0,32.4,27.4,29.9,65,3,40,4,1007.8
2007,4,4,4,32,25,28.5,71,3,40,6,1009.6
2007,4,5,1.6,31.4,25.5,28.5,72,3,40,6,1011.3
2007,4,6,0,32,26,29,66,3,90,6,1009.5
2007,4,7,0,33,26,29.5,70,3,270,7,1008.3
2007,4,8,0,32.6,26.1,29.4,72,3,220,5,1009.5
2007,4,9,0,32.5,26.5,29.5,67,3,90,4,1010.2
2007,4,10,0,32.8,25.8,29.3,66,3,220,5,1009.7
2007,4,11,17.4,33.5,23.5,28.5,72,3,220,6,1008.5
2007,4,12,0,34.2,27,30.6,67,3,90,6,1008.4
2007,4,13,0,34,27,30.5,66,3,220,5,1009.2
2007,4,14,0,33.5,27.6,30.5,68,2,220,6,1008.1
2007,4,15,0,34.9,26.7,30.8,70,3,220,6,1007.4
2007,4,16,0,34,28,31,73,4,220,6,1006.6
2007,4,17,0,35.6,27.8,31.7,68,3,140,4,1007.5
2007,4,18,0,34.2,28.5,31.4,69,4,40,4,1008.2
2007,4,19,0,35,28.5,31.8,68,3,90,5,1009.1
2007,4,20,0,35.7,29,32.3,60,4,90,5,1008.8
2007,4,21,0,36,27,31.5,62,3,40,4,1008.4
2007,4,22,0.2,34.4,27,30.7,63,3,40,5,1008.3
2007,4,23,0,35.5,28,31.8,64,3,70,3,1008.3
2007,4,24,0,36.4,28,32.2,60,3,70,4,1007.6
2007,4,25,0,36.2,28.5,32.3,62,4,90,4,1009.3
2007,4,26,0,36.8,29,32.9,54,5,40,5,1009.5
2007,4,27,4,33.5,27.5,30.5,68,3,40,6,1009.3
2007,4,28,0,33.8,27.2,30.5,63,4,40,6,1008.1
2007,4,29,0,35,28,31.5,60,3,40,4,1008.8
2007,4,30,0,36.3,27.8,32,57,4,70,3,1008.8
2007,5,1,0,34.8,27.5,31.1,63,3,90,4,1008.8
2007,5,2,0,34.8,27.2,31,59,4,90,4,1007.5
2007,5,3,0,35,27.8,31.4,59,3,140,4,1007.2
2007,5,4,0,34,28,31,65,4,140,4,1006.4
2007,5,5,0,34.8,28.2,31.5,66,4,160,6,1005.6
2007,5,6,0,32.2,27.8,30,67,4,220,3,1005.2
2007,5,7,0,33.5,28,30.8,70,4,220,5,1007
2007,5,8,0,32,27.8,29.9,74,3,90,5,1007.9
2007,5,9,5.6,33,27,30,72,3,360,6,1009.1
2007,5,10,15,33.8,26,29.9,77,4,320,7,1008
2007,5,11,0,32.5,26.8,29.7,75,3,360,6,1007.9
2007,5,12,0,35,27.2,31.1,70,3,90,5,1008.2
2007,5,13,1.2,34,27.2,30.6,67,3,40,5,1008.4
2007,5,14,0,35,27.3,31.2,66,3,90,4,1008.5
2007,5,15,0,35.2,27.3,31.3,62,3,90,4,1008.2
2007,5,16,0,34.3,28.5,31.4,70,3,140,4,1008.5
2007,5,17,0,33.5,28.7,31.1,77,3,180,5,1007.9
2007,5,18,0,34,27,30.5,73,3,360,6,1007.7
2007,5,19,0,33.5,26.8,30.2,69,3,360,7,1008.5
2007,5,20,0,34,29,31.5,71,3,220,3,1006.4
2007,5,21,27.2,33,25.5,29.3,77,4,220,6,1008.4
2007,5,22,2,32,25.5,28.8,80,3,180,5,1008.5
2007,5,23,0,31.5,27.3,29.4,79,4,220,7,1007.6
2007,5,24,0.6,32.6,27.8,30.2,79,4,220,6,1005.8
2007,5,25,3.4,33,26,29.5,81,3,140,7,1007
2007,5,26,6.2,32,25.1,28.5,83,3,360,8,1007.8
2007,5,27,0.2,31.7,26.5,29.1,77,3,220,6,1007.5
2007,5,28,0,33,27.5,30.3,76,3,220,6,1008.7
2007,5,29,30.5,32.6,24.5,28.6,77,3,220,5,1008.7
2007,5,30,11.2,32,25.7,28.9,77,2,220,6,1007.5
2007,5,31,4.2,33.5,27,30.3,79,2,70,7,1006.5
2007,6,1,0,32,27.8,29.9,81,3,220,6,1006.4
2007,6,2,0,33.3,26.9,30.1,79,4,220,5,1006.9
2007,6,3,0,32.7,27.5,30.1,76,3,220,8,1007.2
2007,6,4,0,33.2,27.2,30.2,74,3,320,6,1006.8
2007,6,5,0,33.6,27.3,30.5,73,3,220,4,1005.5
2007,6,6,0,34,28.3,31.2,72,3,220,5,1007.1
2007,6,7,0,34,28.7,31.4,71,3,220,4,1007.2
2007,6,8,0,34,27.4,30.7,75,3,220,5,1006.8
2007,6,9,0,34,27.4,30.7,72,3,220,6,1006.1
2007,6,10,0,33,28.8,30.9,72,3,220,4,1005.6
2007,6,11,0.8,33.5,28,30.8,74,3,40,5,1005.3
2007,6,12,0,35.4,28.2,31.8,61,3,90,4,1004.9
2007,6,13,0.2,35.8,28.2,32,74,3,90,6,1005.6
2007,6,14,0,36.8,27.6,32.2,65,3,360,5,1004.9
2007,6,15,0,34,29,31.5,69,2,40,4,1004.3
2007,6,16,0,34.2,28.7,31.5,68,3,90,6,1004
2007,6,17,7,32.6,28,30.3,77,2,40,5,1003.6
2007,6,18,0,33.8,27.5,30.6,70,2,90,4,1003
2007,6,19,0,32.8,27.5,30.1,77,2,90,6,1003.7
2007,6,20,0,33.2,27.8,30.5,76,2,90,6,1003.5
2007,6,21,0,33.8,27,30.4,74,2,140,6,1004.1
2007,6,22,0,32.8,28.2,30.5,78,3,90,6,1006.1
2007,6,23,1.8,32,27.8,29.9,80,2,220,5,1008.6
2007,6,24,0.2,33.5,27,30.3,74,3,220,6,1008.4
2007,6,25,0,34,27,30.5,75,3,360,6,1007.9
2007,6,26,9,31.6,25,28.3,84,2,220,5,1008.2
2007,6,27,3.2,34,26.4,30.2,79,2,180,6,1008.4
2007,6,28,8.8,33.7,25.2,29.5,74,3,140,8,1008.1
2007,6,29,0,34.5,28,31.3,68,3,90,6,1007.6
2007,6,30,10.4,34.5,26,30.3,73,4,90,7,1006.8
2007,7,1,0,33,27.2,30.1,74,3,90,7,1007
2007,7,2,24,34.5,27,30.8,75,4,140,5,1006.9
2007,7,3,0,33.2,26.5,29.9,70,2,140,4,1007.9
2007,7,4,0,33.2,28.5,30.9,70,3,220,4,1007.5
2007,7,5,4.8,32.5,25.3,28.9,78,3,220,7,1007.2
2007,7,6,0.4,29.6,25.6,27.6,81,3,360,8,1007.2
2007,7,7,5.4,32,25.3,28.7,78,3,40,8,1005.7
2007,7,8,0.2,30.8,25.9,28.4,78,3,220,7,1004.1
2007,7,9,0,32.5,26.5,29.5,78,3,220,7,1003.5
2007,7,10,56.8,32,26.1,29,85,4,220,5,1003.4
2007,7,11,0,32.2,27.4,29.8,82,5,220,6,1001
2007,7,12,6.6,31.8,27,29.4,81,4,220,8,1000.5
2007,7,13,3.1,31,26.3,28.7,82,5,180,8,1001.8
2007,7,14,0,29.7,25.7,27.7,76,5,180,7,1005
2007,7,15,0,32.5,28,30.3,73,3,220,6,1006.9
2007,7,16,0,32.6,27.6,30.1,80,3,220,4,1007.9
2007,7,17,23,32.4,27,29.7,81,3,220,5,1007.9
2007,7,18,0,32,27.6,29.8,78,3,220,5,1007.9
2007,7,19,0,32.2,28,30.1,72,3,220,6,1008.2
2007,7,20,0,33,27,30,76,3,220,6,1007.7
2007,7,21,0,33,28,30.5,71,3,220,6,1006.8
2007,7,22,0,34,28.5,31.3,70,2,220,5,1006
2007,7,23,0,34,27.5,30.8,71,2,220,6,1006.9
2007,7,24,0,33.4,28,30.7,70,2,220,6,1006.9
2007,7,25,2,34,28,31,74,3,220,5,1005.7
2007,7,26,1.6,32.8,26,29.4,76,2,220,7,1005.6
2007,7,27,26,32.4,25,28.7,77,3,90,7,1006.3
2007,7,28,22.4,32.6,26,29.3,71,3,250,6,1006.4
2007,7,29,5.5,33,26,29.5,76,2,220,6,1007
2007,7,30,4.8,33.5,26.3,29.9,78,3,220,6,1006.7
2007,7,31,0,33.8,27,30.4,75,2,220,6,1005.7
2007,8,1,0,33,27,30,77,3,250,5,1004.6
2007,8,2,1.4,33.5,28,30.8,73,3,220,6,1004.7
2007,8,3,0,32,27,29.5,76,3,220,6,1004.3
2007,8,4,1,31.7,27,29.4,80,3,180,7,1004.2
2007,8,5,0,32,27,29.5,76,3,220,6,1005.3
2007,8,6,74.2,30.2,25,27.6,86,4,220,8,1005.4
2007,8,7,96.8,29.4,23.8,26.6,90,5,220,8,1002.3
2007,8,8,83.8,28,25,26.5,93,4,180,8,1000.3
2007,8,9,2.8,30.5,27.8,29.2,75,4,180,8,1003.5
2007,8,10,0,32,27.8,29.9,75,4,220,8,1005.2
2007,8,11,0,32.5,27.7,30.1,79,3,220,7,1005.2
2007,8,12,0,32.6,27.8,30.2,72,3,220,5,1005.3
2007,8,13,0,32.5,27,29.8,74,4,220,6,1005.6
2007,8,14,13,30.4,26.3,28.4,81,3,220,7,1004.9
2007,8,15,48,29.8,24.2,27,88,3,220,7,1003.6
2007,8,16,9.4,29.2,25.7,27.5,83,5,220,8,1002.4
2007,8,17,154,27.2,25,26.1,92,4,220,8,1003.6
2007,8,18,50.6,27.4,24.8,26.1,90,4,220,8,1005.4
2007,8,19,14,28.2,25.5,26.9,90,3,220,7,1007.7
2007,8,20,0,32,26,29,80,3,220,5,1008.2
2007,8,21,0,32,26.8,29.4,76,2,220,5,1008
2007,8,22,7,32.6,24.7,28.7,77,2,220,6,1007.9
2007,8,23,2,32,25.5,28.8,78,2,220,7,1007.1
2007,8,24,23,31.4,26,28.7,79,3,220,7,1006.5
2007,8,25,3.5,30.8,26.5,28.7,79,2,70,7,1004.9
2007,8,26,1,31,26,28.5,86,2,220,6,1005.7
2007,8,27,12,27.8,25.3,26.6,91,2,70,7,1006.9
2007,8,28,13,30.6,25.2,27.9,84,2,220,7,1007.6
2007,8,29,0.4,31,26.3,28.7,83,2,360,7,1008
2007,8,30,8.9,31,23.8,27.4,80,3,320,7,1007
2007,8,31,0.4,28.2,25,26.6,83,2,220,7,1006.3
2007,9,1,24.5,29.8,24.6,27.2,85,2,270,8,1006
2007,9,2,0,30.4,26,28.2,82,2,320,6,1007.2
2007,9,3,0,31.6,27,29.3,77,2,220,5,1007.6
2007,9,4,0,32.4,24.7,28.6,74,2,220,5,1006.9
2007,9,5,42.5,32.5,25.6,29,76,4,220,5,1006.7
2007,9,6,0,32.8,27.8,30.3,75,3,270,6,1006
2007,9,7,4,32,26.5,29.3,76,3,220,5,1006.4
2007,9,8,35,32.8,26.5,29.6,76,3,220,7,1005.4
2007,9,9,0,33.4,27,30.2,72,2,220,6,1005.4
2007,9,10,0,33.5,27.2,30.4,76,3,220,4,1005.5
2007,9,11,2,32,26.5,29.3,79,2,220,5,1004.5
2007,9,12,21,31,26.2,28.6,80,2,40,7,1003.7
2007,9,13,8.6,32,26.5,29.3,81,3,220,7,1003.9
2007,9,14,5.6,31.4,27.1,29.3,81,4,220,6,1003.2
2007,9,15,4.8,31.3,27,29.2,81,5,220,7,1003
2007,9,16,22.1,30,25.1,27.5,85,5,220,7,1003.5
2007,9,17,0,31,27.3,29.2,82,4,220,6,1003.1
2007,9,18,32.1,32,25.2,28.6,83,4,180,6,1002.3
2007,9,19,39.6,27.5,25.7,26.6,91,3,220,8,1002.8
2007,9,20,23,30.8,26,28.4,84,4,220,8,1003
2007,9,21,0,30.8,26,28.4,84,4,220,6,1003.4
2007,9,22,8.3,30.3,25.7,28,88,5,210,7,1003
2007,9,23,11.2,29.8,25,27.4,85,4,220,7,1003.5
2007,9,24,18.1,32,25,28.5,89,3,220,7,1006.6
2007,9,25,0,30.6,26.6,28.6,81,2,220,6,1009.1
2007,9,26,9.3,31,25,28,84,3,220,7,1007.7
2007,9,27,9,31.8,26,28.9,81,3,220,7,1005.8
2007,9,28,43,30,25.5,27.8,83,3,220,8,1004.6
2007,9,29,13.1,28.2,24.6,26.4,88,5,220,8,1001.1
2007,9,30,24,29,24.6,26.8,89,2,140,8,1001.4
2007,10,1,19.5,28.2,24.5,26.4,89,3,180,8,1004.1
2007,10,2,51,29,24,26.5,93,3,220,7,1007.1
2007,10,3,5,30,24.6,27.3,82,3,220,7,1007.6
2007,10,4,0,30,27.5,28.8,82,5,220,8,1004.4
2007,10,5,11,31,26,28.5,80,4,220,6,1003
2007,10,6,1,30.6,23.5,27,84,4,220,8,1004.5
2007,10,7,8,31,25.4,28.2,82,3,220,7,1007.9
2007,10,8,0,31.5,26.5,29,82,3,220,5,1007.8
2007,10,9,1,31.4,24.7,28,83,2,220,6,1007.6
2007,10,10,0.8,31.5,25.8,28.7,78,2,220,5,1007.7
2007,10,11,0,32.5,26.6,29.5,74,3,90,6,1008.7
2007,10,12,1,30,26.5,28.3,80,2,90,7,1010
2007,10,13,0,32.6,26,29.3,70,2,40,7,1009.4
2007,10,14,19,30.4,25.9,28.1,72,2,360,7,1009.5
2007,10,15,0.8,31.8,26.5,29.2,74,2,360,5,1010
2007,10,16,0,33.4,26.5,30,66,3,20,6,1009.3
2007,10,17,0,32,26.2,29.1,69,2,40,6,1008.8
2007,10,18,0,32,27.2,29.6,66,3,220,6,1008
2007,10,19,0,33,26.5,29.8,69,3,360,5,1008.3
2007,10,20,4.5,29.5,26,27.8,79,2,360,7,1008.2
2007,10,21,7.8,33,25.5,29.3,71,2,320,6,1006.3
2007,10,22,2.5,32.2,25.5,28.9,66,3,40,5,1006.6
2007,10,23,31,26.1,24.2,25.2,90,2,360,7,1006.7
2007,10,24,9,26.5,25,25.8,93,2,320,8,1006.9
2007,10,25,3.2,30.5,25.1,27.8,84,2,180,7,1006.6
2007,10,26,0,31,26.5,28.8,78,3,180,6,1006.3
2007,10,27,0,30.3,26.5,28.4,83,3,200,8,1005.6
2007,10,28,2,29,24.5,26.8,76,3,360,7,1003.9
2007,10,29,0,33.6,26.5,30.1,73,3,90,5,1005.5
2007,10,30,34,31.6,26.5,29,80,2,40,5,1008.1
2007,10,31,0,31.8,26.5,29.2,76,3,40,6,1007.9
2007,11,1,0,32,25.3,28.7,71,2,360,5,1006
2007,11,2,0,31.8,27,29.4,74,2,220,5,1005.5
2007,11,3,0,30.5,25.5,28,76,2,90,6,1005.9
2007,11,4,6,29.8,25.3,27.6,78,3,220,6,1003.4
2007,11,5,0.3,29,26.3,27.7,90,4,180,7,1003.7
2007,11,6,0.5,30,25.5,27.8,84,2,110,4,1004.5
2007,11,7,1,33,25.7,29.4,72,3,40,5,1003.9
2007,11,8,0,32.4,25.6,29,76,3,40,6,1004.9
2007,11,9,30.1,30,25.5,27.8,83,2,40,7,1005.5
2007,11,10,0,32.5,26,29.3,72,2,360,6,1006.4
2007,11,11,0,30.5,25.2,27.9,74,2,40,5,1007.2
2007,11,12,0,32,25.2,28.6,68,2,360,5,1007
2007,11,13,0,31.2,25.3,28.3,62,3,40,5,1007.9
2007,11,14,27.5,30.5,22.2,26.4,63,3,40,6,1007.3
2007,11,15,63.8,27,22.3,24.7,96,4,360,8,1008.6
2007,11,16,2,30,25.2,27.6,87,2,40,7,1007
2007,11,17,8,33.3,24.5,28.9,73,3,360,6,1006.1
2007,11,18,0,32.2,26,29.1,67,3,360,6,1007.3
2007,11,19,0,30,25.7,27.9,77,4,360,7,1007.1
2007,11,20,7,29,24.3,26.7,79,2,360,8,1006.4
2007,11,21,63,29.5,24.5,27,86,3,360,7,1007
2007,11,22,3.7,29.5,24.5,27,78,2,360,8,1006.7
2007,11,23,0,30.2,25,27.6,75,2,320,7,1005.2
2007,11,24,0,29.5,26,27.8,84,3,320,7,1004.8
2007,11,25,1,29,26,27.5,82,3,220,7,1002.8
2007,11,26,0,30.5,26,28.3,84,6,220,7,1002.9
2007,11,27,6,30.4,24,27.2,83,4,360,7,999.3
2007,11,28,50.4,30.8,22,26.4,80,3,320,5,1003.9
2007,11,29,9.6,25,22,23.5,59,2,20,8,1010.2
2007,11,30,9.6,25,22.5,23.8,66,2,20,8,1010.2
2007,12,1,0,30.1,23.2,26.7,67,3,360,4,1011.5
2007,12,2,0,30.7,24.5,27.6,66,2,360,5,1010.2
2007,12,3,0,30.5,25.5,28,67,3,40,5,1010.6
2007,12,4,0,28.8,25.5,27.2,76,2,40,5,1011.3
2007,12,5,3.8,30,23.8,26.9,73,3,40,7,1011.2
