YEAR,MONTH,DAY,RAINFALL,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,RELATIVE_HUMIDITY,WIND_SPEED,WIND_DIRECTION,CLOUD,STATION_PRESSURE
2006,10,22,0,31.1,23.9,27.5,69,1,130,4,1009
2006,10,23,0,30.6,24.4,27.5,73,1,100,4,1009.8
2006,10,24,0,32.4,24.5,28.5,68,1,90,4,1009.3
2006,10,25,-999,29.7,25.3,27.5,81,1,280,6,1008.9
2006,10,26,-999,27.9,23.8,25.9,82,1,130,6,1008.4
2006,10,27,-999,30.8,24.1,27.5,81,1,280,7,1008.3
2006,10,28,-999,30.2,25.4,27.8,75,1,300,7,1006.6
2006,10,29,-999,28,24.3,26.2,90,2,220,8,1003.4
2006,10,30,-999,27.7,24.3,26,93,2,120,7,1005.1
2006,10,31,0,31.6,24.8,28.2,86,2,120,5,1007.5
2006,11,1,-999,33.1,24.1,28.6,79,2,120,6,1006.7
2006,11,2,0,31.2,25.6,28.4,82,1,270,4,1007
2006,11,3,-999,33,25.1,29,83,1,130,5,1007.6
2006,11,4,-999,31.6,25.7,28.7,83,2,270,6,1008.6
2006,11,5,0,32.8,24.7,28.8,74,2,110,3,1005.8
2006,11,6,0,31.9,26,29,72,3,120,5,1008.8
2006,11,7,-999,31.6,23.7,27.7,78,1,90,6,1010.1
2006,11,8,0,31.9,24.9,28.4,77,2,120,5,1011.7
2006,11,9,-999,31.8,24.5,28.2,78,1,80,6,1011.4
2006,11,10,0,31.6,26,28.8,74,3,40,7,1008.4
2006,11,11,0,29.4,26.6,28,82,1,220,6,1006.4
2006,11,12,0,31.2,25.5,28.4,80,2,110,6,1008.4
2006,11,13,0,32.3,25.6,29,73,2,100,3,1009.6
2006,11,14,0,32.8,25.8,29.3,71,1,110,3,1011.5
2006,11,15,0,32.6,26.2,29.4,75,2,110,4,1011.3
2006,11,16,-999,27.2,24.1,25.7,92,1,120,6,1010.5
2006,11,17,-999,32.2,25.5,28.9,78,2,100,5,1009.7
2006,11,18,0,31.6,25,28.3,76,1,100,4,1009.5
2006,11,19,0,32.1,24.8,28.5,74,2,110,2,1009.8
2006,11,20,0,32.4,25.5,29,73,1,110,3,1008.9
2006,11,21,0,32.6,24.9,28.8,71,2,120,3,1008.1
2006,11,22,0,32.4,25.8,29.1,68,1,120,2,1008.7
2006,11,23,0,32.7,25.1,28.9,70,2,120,2,1009.7
2006,11,24,0,33,25,29,68,1,110,3,1009.5
2006,11,25,0,32.4,24.7,28.6,69,2,110,3,1008.6
2006,11,26,0,31.4,24.5,28,74,1,120,3,1008.1
2006,11,27,0,31.2,23.7,27.5,74,2,120,2,1008.3
2006,11,28,0,31.6,23.7,27.7,72,2,90,4,1009.1
2006,11,29,0,31.7,25.5,28.6,67,3,330,6,1007.9
2006,11,30,-999,29.1,24.4,26.8,78,5,340,8,1003.2
2006,12,1,-999,29.7,26.4,28,75,5,100,7,1003
2006,12,2,0,32.6,24.2,28.4,65,2,110,2,1007.4
2006,12,3,0,31.2,25.5,28.4,79,1,310,3,1009.6
2006,12,4,0,30.2,24.4,27.3,80,1,90,5,1010.8
2006,12,5,0,31.6,24.7,28.2,74,2,100,3,1011.3
2006,12,6,0,31.8,24.9,28.4,73,2,110,4,1009.8
2006,12,7,-999,32.8,24,28.4,73,1,120,4,1009.6
2006,12,8,0,32.2,26,29.1,70,2,40,6,1009.2
2006,12,9,-999,31.4,24.2,27.8,72,3,20,8,1008.3
2006,12,10,-999,26.1,22.3,24.2,92,3,20,8,1005.3
2006,12,11,-999,28.6,25.2,26.9,86,3,110,6,1007.2
2006,12,12,0,31.9,26,29,76,3,110,3,1010.1
2006,12,13,-999,32.1,25.8,29,80,1,120,3,1010.2
2006,12,14,0,32.1,25.6,28.9,77,1,130,4,1010.2
2006,12,15,0,32.7,25.4,29,71,2,120,2,1010.8
2006,12,16,0,32.5,23.9,28.2,72,1,120,3,1010.5
2006,12,17,0,31.6,25.8,28.7,66,2,80,4,1010.3
2006,12,18,0,30.9,25.2,28,64,2,70,5,1011.3
2006,12,19,0,29.3,25.5,27.4,67,2,20,6,1011.5
2006,12,20,0,32.7,24.9,28.8,61,3,20,4,1009.5
2006,12,21,-999,28.4,24,26.2,89,1,300,7,1008.6
2006,12,22,0,30.6,25.4,28,77,2,110,5,1008.5
2006,12,23,0,31.4,24.8,28.1,70,1,90,6,1008.3
2006,12,24,0,29.9,23.4,26.6,77,1,120,4,1009
2006,12,25,0,29.4,23.8,26.6,75,1,130,3,1008.6
2006,12,26,0,29.9,23.9,26.9,76,1,120,5,1009.2
2006,12,27,0,29.8,23.9,26.9,76,2,120,5,1009.7
2006,12,28,0,29.8,24.2,27,75,2,120,5,1010.2
2006,12,29,0,28.7,24.6,26.7,76,4,110,6,1010.2
2006,12,30,0,29.9,24.1,27,71,2,110,6,1010.8
2006,12,31,0,29.5,24.3,26.9,69,2,110,6,1011.1
2007,1,1,0,31.4,25.3,28.4,72,2,90,4,1009.7
2007,1,2,-999,31.1,25.1,28.1,78,2,120,6,1009.2
2007,1,3,0,30.8,24.9,27.9,79,1,120,6,1008.3
2007,1,4,-999,31.5,23.4,27.5,77,1,110,6,1008.9
2007,1,5,0,31.9,25,28.5,70,2,110,4,1010.3
2007,1,6,0,30.8,25.1,28,72,2,110,5,1010.5
2007,1,7,0,31,24.5,27.8,68,2,100,4,1010.9
2007,1,8,0,28.7,23.8,26.3,74,2,110,5,1012.5
2007,1,9,0,29.5,23,26.3,71,2,80,6,1012.8
2007,1,10,0,28.9,23.1,26,74,2,80,4,1011.8
2007,1,11,-999,30.7,23.9,27.3,74,1,100,6,1011.1
2007,1,12,-999,29.9,23.1,26.5,76,2,110,4,1010.6
2007,1,13,0,32.1,23.7,27.9,65,2,70,3,1010.7
2007,1,14,0,31.2,23.6,27.4,73,2,90,6,1010.7
2007,1,15,-999,30.6,23.9,27.3,73,2,80,6,1011.1
2007,1,16,-999,30.2,23.3,26.8,76,3,90,6,1012.5
2007,1,17,0,31.1,24,27.5,69,2,110,2,1012.3
2007,1,18,-999,31,21.7,26.4,77,2,100,4,1012.8
2007,1,19,0,31.6,24.9,28.3,64,2,100,4,1011.8
2007,1,20,0,30.4,23.5,27,70,3,100,3,1011.7
2007,1,21,0,31.5,23.1,27.3,70,2,120,3,1011.6
2007,1,22,0,33.1,24.2,28.7,67,2,100,4,1012.4
2007,1,23,-999,31.1,23.4,27.3,72,2,100,4,1012.6
2007,1,24,0,30.5,23.1,26.8,69,2,300,3,1011.6
2007,1,25,0,29.7,23.6,26.7,74,1,130,5,1011.8
2007,1,26,0,30.2,23.6,26.9,72,2,110,5,1012.1
2007,1,27,0,31,24.3,27.7,68,3,20,4,1011.5
2007,1,28,0,30.1,22.8,26.5,66,2,70,4,1011.2
2007,1,29,0,28.8,21.1,25,62,3,80,6,1013
2007,1,30,0,28.3,22,25.2,62,2,100,5,1013.9
2007,1,31,0,28.5,21,24.8,64,2,100,5,1013.6
2007,2,1,0,29,20.1,24.5,65,2,90,4,1013.7
2007,2,2,0,29,21.8,25.4,65,3,80,4,1013.5
2007,2,3,0,28.3,21.9,25.1,66,3,110,3,1014.1
2007,2,4,0,27.7,21.3,24.5,72,2,110,4,1012.9
2007,2,5,0,30.7,24.4,27.5,68,2,110,5,1012.6
2007,2,6,0,31.4,23.4,27.4,69,2,20,5,1015
2007,2,7,-999,31,22.7,26.9,78,2,120,6,1013.1
2007,2,8,0,31.2,23.2,27.2,78,2,100,5,1013.8
2007,2,9,0,31.7,20.9,26.3,67,2,120,2,1013.1
2007,2,10,0,31,21.5,26.3,68,2,120,3,1011.9
2007,2,11,0,30.6,22.5,26.5,66,3,120,2,1012.1
2007,2,12,0,31.5,24.2,27.9,67,4,120,2,1012
2007,2,13,0,31.3,22.4,26.9,65,3,120,4,1012.2
2007,2,14,0,32.2,22.9,27.5,65,2,120,3,1012
2007,2,15,-999,28.7,24.5,26.6,76,3,110,4,1011.7
2007,2,16,0,30.4,22,26.2,66,4,110,3,1010.7
2007,2,17,0,32,25.7,28.9,64,3,140,4,1009.5
2007,2,18,0,33.8,25.4,29.6,68,1,120,2,1008.6
2007,2,19,0,33.4,25.4,29.4,69,2,120,2,1009.4
2007,2,20,0,33.4,25.6,29.5,70,2,110,3,1009.7
2007,2,21,0,33.3,24.3,28.8,68,3,110,3,1009.4
2007,2,22,0,33.6,25.8,29.7,67,2,130,4,1008.1
2007,2,23,0,33.3,24.3,28.8,67,2,120,2,1008.2
2007,2,24,0,31.1,23.6,27.4,68,2,110,3,1008.7
2007,2,25,0,32.5,25.8,29.2,71,2,10,5,1007.3
2007,2,26,0,31.3,24.9,28.1,73,2,100,5,1008.2
2007,2,27,0,31.9,24.5,28.2,66,3,110,4,1009.6
2007,2,28,0,32.1,21.7,26.9,61,3,120,4,1009.9
2007,3,1,0,32.7,23.2,28,62,3,120,3,1010
2007,3,2,0,32.1,22.6,27.4,67,2,110,3,1009.6
2007,3,3,-999,32.5,24.1,28.3,78,3,90,6,1008.8
2007,3,4,0,31.8,24.7,28.3,70,3,110,5,1008.8
2007,3,5,0,33,24.2,28.6,66,2,120,3,1009.1
2007,3,6,-999,33.1,24.6,28.9,64,2,120,3,1007.7
2007,3,7,0,30.6,24.5,27.5,72,3,120,5,1008
2007,3,8,0,32.2,22.9,27.5,67,3,110,5,1009.5
2007,3,9,0,33,23.3,28.2,64,3,120,4,1011.2
2007,3,10,0,32.9,24.1,28.5,65,3,110,2,1011.1
2007,3,11,0,32.9,23.9,28.4,64,3,110,2,1011.8
2007,3,12,0,32.6,22.6,27.6,64,4,120,3,1012.5
2007,3,13,0,32.8,22.7,27.8,60,3,120,3,1011.2
2007,3,14,0,33.4,23.2,28.3,62,3,120,3,1009.5
2007,3,15,0,33.1,25.2,29.2,66,3,110,2,1008
2007,3,16,0,34.3,25.3,29.8,65,3,120,2,1008.1
2007,3,17,0,34.4,25.9,30.2,65,3,110,2,1008.2
2007,3,18,-999,31.6,23.4,27.5,67,4,90,3,1008
2007,3,19,-999,33.4,24.4,28.9,65,3,120,5,1008.7
2007,3,20,0,33.2,24.3,28.8,62,2,120,3,1010.1
2007,3,21,0,33.5,24.6,29,63,3,90,3,1010.7
2007,3,22,-999,33.5,24.8,29.2,70,3,110,5,1011.4
2007,3,23,0,33.8,27,30.4,65,4,110,5,1010.9
2007,3,24,0,35.6,27,31.3,67,2,120,5,1009.4
2007,3,25,0,35.4,27.1,31.3,65,3,110,3,1008.3
2007,3,26,0,34.4,25.4,29.9,60,4,110,3,1009.1
2007,3,27,0,34,22.8,28.4,59,3,120,2,1010.3
2007,3,28,0,34.2,23.4,28.8,61,3,120,3,1010.4
2007,3,29,0,33.4,22.2,27.8,59,4,120,1,1010.1
2007,3,30,0,34,25.5,29.8,65,3,110,3,1010.5
2007,3,31,0,34.3,25,29.6,61,3,120,2,1009.9
2007,4,1,0,35.2,26.4,30.8,65,2,120,2,1008.2
2007,4,2,0,35.8,26.6,31.2,66,2,240,5,1007.9
2007,4,3,0,33.3,26.3,29.8,68,3,130,5,1008.3
2007,4,4,0,33.7,25.5,29.6,65,2,110,5,1010.9
2007,4,5,-999,31.3,23.3,27.3,70,3,100,4,1011.7
2007,4,6,0,33.6,23.8,28.7,64,3,110,3,1010.1
2007,4,7,0,34,23.8,28.9,64,3,120,3,1008.9
2007,4,8,0,33.9,25.3,29.6,65,2,120,4,1009.4
2007,4,9,0,33.9,25.9,29.9,64,4,110,2,1009.9
2007,4,10,0,34.6,26.2,30.4,63,2,120,4,1009.8
2007,4,11,0,35.3,26,30.6,61,2,120,4,1008.7
2007,4,12,0,34.3,25.4,29.8,62,4,120,4,1008.5
2007,4,13,0,35.3,26,30.6,61,2,120,3,1009.1
2007,4,14,0,35.3,26.8,31,62,2,120,3,1008.4
2007,4,15,0,36.3,27.7,32,68,2,300,4,1007.5
2007,4,16,0,36.7,28,32.3,63,3,290,6,1006.8
2007,4,17,0,36,27.1,31.5,68,2,110,4,1007.2
2007,4,18,0,35.4,27.2,31.3,69,3,210,2,1008.6
2007,4,19,0,36.1,28.1,32.1,64,3,110,4,1009.3
2007,4,20,0,35.6,27.8,31.7,64,3,110,3,1009.3
2007,4,21,0,34.5,25.4,30,63,4,110,2,1008.9
2007,4,22,0,35.2,27.1,31.2,62,3,110,3,1008.6
2007,4,23,0,35.8,27.3,31.5,60,3,120,4,1007.6
2007,4,24,0,36.4,26.4,31.4,61,3,100,3,1007.1
2007,4,25,0,36.3,26.1,31.2,61,3,120,2,1008.8
2007,4,26,0,35.5,28.4,32,61,3,110,3,1009.4
2007,4,27,-999,36,26.9,31.5,64,3,90,4,1009.1
2007,4,28,0,35.2,26.6,30.9,59,3,110,3,1007.8
2007,4,29,0,34.6,26.4,30.5,61,3,80,2,1008.6
2007,4,30,0,35.2,27.8,31.5,58,4,100,3,1008.9
2007,5,1,0,35.5,25.3,30.4,61,3,120,3,1008.8
2007,5,2,0,35.1,24.2,29.7,58,3,130,3,1007.7
2007,5,3,0,35.2,25.6,30.4,60,3,120,3,1007.2
2007,5,4,0,35.1,26.1,30.6,60,3,120,3,1006.9
2007,5,5,0,36.7,27.7,32.2,63,3,240,4,1006.3
2007,5,6,0,34.3,27.2,30.8,69,3,250,4,1004.6
2007,5,7,0,33.4,27.7,30.6,72,3,260,5,1005.2
2007,5,8,-999,35,26.6,30.8,78,2,120,5,1006.9
2007,5,9,-999,35.3,27.1,31.2,74,2,120,6,1008.1
2007,5,10,-999,35.1,25.5,30.3,70,2,130,7,1007.5
2007,5,11,0,34.9,26.2,30.6,71,2,120,5,1007.5
2007,5,12,0,35.6,26.2,30.9,64,3,120,3,1007.7
2007,5,13,0,35.5,27.2,31.4,66,2,110,4,1008
2007,5,14,0,35.1,26.2,30.7,62,4,120,3,1008.1
2007,5,15,0,35.5,27.9,31.7,62,3,110,2,1007.8
2007,5,16,0,37,28.1,32.5,61,2,130,4,1007.8
2007,5,17,0,35,28.7,31.9,70,3,260,5,1008.2
2007,5,18,0,35.1,27.4,31.3,68,4,230,4,1007.4
2007,5,19,0,34.2,24.9,29.5,69,3,280,5,1008.2
2007,5,20,0,35.1,27.2,31.2,71,2,250,5,1007.1
2007,5,21,-999,33.9,25.6,29.8,74,4,260,5,1006.7
2007,5,22,0,33.1,27.1,30.1,79,3,260,6,1007.2
2007,5,23,-999,34.3,26.1,30.2,80,2,260,6,1006.4
2007,5,24,-999,33.9,26.5,30.2,79,4,260,5,1005.5
2007,5,25,-999,33.5,25.1,29.3,82,3,280,6,1006.7
2007,5,26,-999,33.4,25,29.2,89,2,240,7,1007.6
2007,5,27,-999,33.3,24.5,28.9,82,2,260,6,1007.3
2007,5,28,-999,33.8,26.3,30,87,2,250,7,1007.2
2007,5,29,-999,33.6,23.9,28.8,85,2,250,7,1007.3
2007,5,30,-999,33.4,25.6,29.5,84,2,220,6,1007.7
2007,5,31,-999,32.2,25.9,29,80,1,250,6,1006.7
2007,6,1,-999,31.5,26.4,29,85,3,260,5,1005.9
2007,6,2,0,33,26.7,29.9,82,3,260,4,1006.5
2007,6,3,0,33.4,27.7,30.6,80,2,240,6,1007.1
2007,6,4,0,33.5,27.6,30.5,76,2,270,7,1006.2
2007,6,5,0,34.3,26.9,30.6,78,2,250,6,1005.8
2007,6,6,0,33.9,27.3,30.6,74,2,280,5,1006.6
2007,6,7,0,34,26.8,30.4,72,3,280,5,1006.8
2007,6,8,-999,34.3,27.2,30.8,78,2,210,6,1006.5
2007,6,9,0,33.7,27.2,30.5,77,2,260,5,1005.9
2007,6,10,0,33.3,27.6,30.5,76,2,260,4,1005.1
2007,6,11,-999,34.3,26.9,30.6,78,1,110,5,1004.7
2007,6,12,0,35.3,28.7,32,67,3,110,4,1005.1
2007,6,13,-999,34.2,27.4,30.8,77,2,130,6,1006
2007,6,14,0,35.5,26.7,31.1,68,2,110,3,1004.9
2007,6,15,0,35.9,27.7,31.8,66,2,110,3,1004
2007,6,16,0,35.4,27.9,31.7,68,3,120,4,1004
2007,6,17,-999,34.3,26.8,30.5,74,2,130,5,1003.6
2007,6,18,0,33.9,26.6,30.3,70,2,100,4,1003.3
2007,6,19,0,31.1,26.3,28.7,74,2,130,4,1003.5
2007,6,20,0,34.8,26.4,30.6,72,2,120,5,1003.6
2007,6,21,0,33.9,26.1,30,74,2,130,5,1004.1
2007,6,22,0,31.3,26.6,29,75,2,120,6,1006.2
2007,6,23,-999,29.8,26.3,28.1,87,1,110,6,1008.7
2007,6,24,-999,35.4,26.9,31.2,79,1,300,6,1007.4
2007,6,25,-999,32.5,26.9,29.7,82,2,260,7,1006.6
2007,6,26,-999,33.6,25.3,29.5,92,1,270,7,1007
2007,6,27,-999,34.3,27,30.6,79,1,130,6,1007.4
2007,6,28,-999,32.1,26.8,29.5,79,2,110,7,1007.9
2007,6,29,0,33.3,26.9,30.1,76,2,110,5,1007.3
2007,6,30,-999,34,25.6,29.8,78,3,120,6,1006.2
2007,7,1,0,32,27.4,29.7,79,2,110,5,1007
2007,7,2,-999,33.9,25.7,29.8,79,2,110,5,1007
2007,7,3,0,33.8,27.5,30.6,72,2,260,5,1007.7
2007,7,4,0,33.9,26.9,30.4,76,3,250,4,1007.7
2007,7,5,-999,33.4,24.8,29.1,89,2,320,6,1007.6
2007,7,6,-999,30.1,24.1,27.1,85,2,320,8,1006.9
2007,7,7,-999,31.9,25.6,28.8,84,1,300,7,1006
2007,7,8,-999,30.9,25.6,28.3,86,1,210,7,1004.4
2007,7,9,-999,32.3,25.7,29,88,2,280,6,1003.8
2007,7,10,-999,31.4,25.1,28.3,89,3,260,7,1002.5
2007,7,11,-999,31,26.2,28.6,89,3,220,7,1001
2007,7,12,-999,31.1,25.6,28.4,86,2,240,7,1000.3
2007,7,13,-999,30.7,24.8,27.8,91,2,210,8,1002
2007,7,14,-999,29.7,25.4,27.5,86,2,220,7,1005.3
2007,7,15,0,32.7,26.6,29.7,79,2,270,5,1007.4
2007,7,16,0,32.1,26.1,29.1,84,2,260,4,1008.1
2007,7,17,0,33.5,26.1,29.8,82,2,200,5,1008
2007,7,18,-999,31.6,26.3,29,87,2,260,5,1008.3
2007,7,19,0,31.6,26.5,29,82,2,200,5,1008.3
2007,7,20,0,32.8,27,29.9,78,3,300,6,1007.6
2007,7,21,0,33.5,25.9,29.7,73,2,80,5,1007.1
2007,7,22,0,35,26.4,30.7,71,2,120,3,1006.4
2007,7,23,0,34.4,26.8,30.6,69,2,100,3,1006.8
2007,7,24,0,34.2,26,30.1,66,2,120,3,1007
2007,7,25,0,35.5,27,31.3,66,2,290,4,1006.2
2007,7,26,-999,33.8,25,29.4,80,2,130,6,1005.7
2007,7,27,-999,34.5,24.4,29.5,77,2,70,6,1006.4
2007,7,28,-999,34.4,25.9,30.2,79,2,90,5,1006.6
2007,7,29,-999,32.9,23.5,28.2,80,2,250,6,1007.3
2007,7,30,-999,34,25.8,29.9,85,2,290,6,1006.2
2007,7,31,0,34.8,26.6,30.7,78,2,220,5,1005.6
2007,8,1,-999,33.1,26.2,29.7,79,1,260,5,1004.8
2007,8,2,-999,34.1,26.7,30.4,74,2,160,5,1004.9
2007,8,3,-999,33.4,26.4,29.9,80,2,220,5,1004.7
2007,8,4,-999,31.4,25.8,28.6,89,1,180,7,1004.3
2007,8,5,-999,32.2,25.4,28.8,76,3,280,6,1005.7
2007,8,6,-999,30.9,24.2,27.5,96,2,280,8,1005.4
2007,8,7,-999,29.4,23.8,26.6,96,4,250,8,1001.7
2007,8,8,-999,27.8,24.5,26.2,98,1,170,8,1001
2007,8,9,-999,30.2,25.3,27.8,81,2,230,6,1003.3
2007,8,10,0,32.4,25.5,29,70,2,220,6,1005.3
2007,8,11,0,32.7,27.1,29.9,74,4,240,5,1005.4
2007,8,12,0,32.7,26.7,29.7,75,4,260,5,1005.8
2007,8,13,0,32.4,26.8,29.6,78,4,220,6,1005.3
2007,8,14,-999,31,25.4,28.2,89,3,240,8,1004.9
2007,8,15,-999,30.7,23.4,27,96,3,250,8,1003.6
2007,8,16,-999,28.7,23.3,26,92,4,240,8,1002.4
2007,8,17,-999,26.2,23.3,24.8,98,2,200,8,1003.5
2007,8,18,-999,29.9,24.6,27.3,98,2,220,8,1005.3
2007,8,19,-999,28.4,24.7,26.5,97,2,210,8,1007.7
2007,8,20,-999,31.9,24.8,28.4,88,2,120,6,1007.9
2007,8,21,-999,31.5,25.6,28.5,87,2,250,6,1007.8
2007,8,22,-999,32,24.5,28.3,83,2,270,6,1007.9
2007,8,23,-999,31.5,24.9,28.2,85,2,260,7,1006.8
2007,8,24,-999,31.9,24.4,28.1,88,1,280,6,1006.3
2007,8,25,-999,31,25.5,28.3,91,1,280,7,1004.9
2007,8,26,-999,33,25.8,29.4,90,2,70,6,1005.9
2007,8,27,-999,27.9,25,26.5,97,1,110,8,1006.6
2007,8,28,-999,31.8,25.3,28.6,91,1,200,6,1007.4
2007,8,29,-999,29.9,25.2,27.5,92,2,270,8,1007.7
2007,8,30,-999,30.6,23,26.8,85,2,280,6,1007.1
2007,8,31,-999,28,24.5,26.3,94,2,260,8,1006.3
2007,9,1,-999,29.2,24.6,26.9,95,2,130,8,1006.3
2007,9,2,0,29.6,25.2,27.4,90,2,270,6,1007.4
2007,9,3,0,31,25.5,28.3,89,2,270,5,1007.4
2007,9,4,0,32.2,27.1,29.7,82,3,240,5,1006.5
2007,9,5,-999,33.1,24.7,28.9,81,3,240,5,1006.7
2007,9,6,-999,32.4,26.2,29.3,83,3,280,6,1005.7
2007,9,7,-999,32.2,25,28.6,86,3,230,5,1005
2007,9,8,0,32.3,26.7,29.5,85,2,280,5,1005
2007,9,9,0,33.3,27.5,30.4,80,3,290,5,1005.4
2007,9,10,0,33,27,30,77,3,280,5,1005.1
2007,9,11,-999,32.1,26,29.1,82,1,280,7,1004.2
2007,9,12,-999,31.6,25.8,28.7,87,1,90,7,1003.7
2007,9,13,-999,31.3,26.3,28.8,89,2,220,7,1003.6
2007,9,14,0,31.3,26.3,28.8,87,3,250,5,1002.9
2007,9,15,0,31.5,25.7,28.6,87,4,250,5,1002.9
2007,9,16,-999,30.5,24.2,27.4,91,5,250,7,1003.4
2007,9,17,-999,30.7,26.2,28.5,92,4,230,7,1002.5
2007,9,18,-999,31.6,25,28.3,90,4,250,7,1001.6
2007,9,19,-999,29.1,24.6,26.9,99,2,230,8,1002.3
2007,9,20,-999,30.4,25.7,28,94,3,260,7,1002.5
2007,9,21,-999,30.2,25,27.6,90,2,220,7,1002.9
2007,9,22,-999,30.2,25.2,27.7,97,3,220,8,1002.3
2007,9,23,-999,30.8,24.6,27.7,94,1,240,8,1002.8
2007,9,24,-999,31.4,23.8,27.6,97,2,240,8,1006
2007,9,25,0,30.8,25.5,28.2,93,2,270,6,1008
2007,9,26,-999,30.4,24.9,27.6,95,2,260,7,1007.3
2007,9,27,-999,32.1,25.6,28.9,91,1,230,5,1005.1
2007,9,28,-999,30,24.4,27.2,91,2,230,8,1003.7
2007,9,29,-999,27.9,24.7,26.3,99,1,230,8,1000.5
2007,9,30,-999,29.8,24.8,27.3,95,1,80,8,1000.9
2007,10,1,-999,28.6,25.5,27,94,2,240,8,1003.8
2007,10,2,-999,29.6,23,26.3,97,2,240,7,1006.8
2007,10,3,-999,30.1,23.8,27,94,3,270,7,1007
2007,10,4,-999,29.7,26.1,27.9,95,5,260,7,1004
2007,10,5,-999,30.5,25.7,28.1,91,6,250,7,1002.8
2007,10,6,-999,30.4,24.6,27.5,93,3,240,7,1004.2
2007,10,7,-999,30.7,24.3,27.5,92,2,230,7,1007.4
2007,10,8,0,31.3,26,28.7,89,2,270,5,1007.6
2007,10,9,-999,31.8,24,27.9,93,1,150,7,1007.3
2007,10,10,0,32.4,25,28.7,80,2,130,5,1007.4
2007,10,11,-999,31.9,25.7,28.8,81,2,130,4,1008.4
2007,10,12,0,31.3,25,28.2,86,2,90,5,1009.3
2007,10,13,-999,31.8,25,28.4,77,1,110,5,1009
2007,10,14,0,31.5,24.5,28,82,1,130,4,1009
2007,10,15,-999,31.9,24.6,28.3,87,1,90,5,1009.1
2007,10,16,-999,33.6,25.5,29.6,70,2,50,4,1008.2
2007,10,17,0,32.2,25,28.6,76,1,120,4,1007.9
2007,10,18,0,31.8,25.8,28.8,68,1,90,5,1007.7
2007,10,19,0,31.8,25.4,28.6,75,1,120,5,1007.9
2007,10,20,-999,30.8,24.6,27.7,81,1,90,5,1008.2
2007,10,21,-999,32.9,25,29,81,2,120,6,1007.5
2007,10,22,-999,31.7,24.7,28.2,77,2,60,7,1006.2
2007,10,23,-999,27,24.1,25.5,99,2,360,8,1006
2007,10,24,-999,26.3,23.8,25.1,-999,1,90,7,1006.3
2007,10,25,-999,31,23.8,27.4,90,1,140,4,1006.3
2007,10,26,-999,31.1,25.5,28.3,89,2,260,6,1006
2007,10,27,-999,29.7,25.3,27.5,92,1,250,7,1005.1
2007,10,28,-999,29.2,24.4,26.8,85,3,60,8,1003.7
2007,10,29,0,31.9,25.7,28.8,85,2,110,6,1006.1
2007,10,30,0,32.8,25.2,29,84,2,100,6,1008.9
2007,10,31,0,31.6,23.8,27.7,79,2,50,5,1008.3
2007,11,1,-999,31.2,23.5,27.4,83,1,80,4,1006.3
2007,11,2,0,32,25.7,28.9,80,1,60,4,1005.7
2007,11,3,0,29.9,24.1,27,85,1,260,7,1006.2
2007,11,4,-999,29.4,25.1,27.3,86,3,210,7,1003.8
2007,11,5,-999,29.9,25,27.5,96,2,200,8,1004
2007,11,6,-999,30.4,23.9,27.1,97,1,270,7,1004.8
2007,11,7,-999,32.4,24.2,28.3,83,2,130,4,1004.2
2007,11,8,0,32.8,25.3,29,84,1,150,4,1005.2
2007,11,9,-999,31.4,24.8,28.1,87,2,110,6,1005.7
2007,11,10,-999,33.5,25.4,29.5,75,2,100,4,1006.6
2007,11,11,-999,31.6,24,27.8,83,1,80,4,1007.1
2007,11,12,-999,31.4,25.3,28.4,81,2,30,6,1007.2
2007,11,13,0,30.7,24.3,27.5,71,3,90,6,1008.2
2007,11,14,-999,30.2,22.8,26.5,75,2,360,7,1007.6
2007,11,15,-999,24.9,22.4,23.6,-999,3,10,8,1008.8
2007,11,16,-999,30.8,24.8,27.8,94,2,100,7,1007.4
2007,11,17,-999,32.8,24.4,28.6,87,2,120,6,1006.1
2007,11,18,-999,31.6,25,28.3,77,2,70,6,1007.4
2007,11,19,-999,30.6,24.7,27.7,82,2,20,8,1007.4
2007,11,20,-999,30.5,24.2,27.4,85,2,20,7,1006.7
2007,11,21,-999,29.9,24,27,93,1,90,8,1007.2
2007,11,22,-999,30.4,23.4,26.9,87,1,110,7,1007.1
2007,11,23,0,28.7,23.2,26,89,1,270,8,1005.4
2007,11,24,0,28.9,25.2,27,87,2,250,7,1005.4
2007,11,25,-999,28.7,26.5,27.6,93,6,250,8,1002.7
2007,11,26,-999,29.9,24.8,27.4,94,3,240,7,1002.1
2007,11,27,-999,30.9,23.4,27.1,89,4,350,7,999.4
2007,11,28,-999,29.5,21.5,25.5,84,3,250,6,1004.5
2007,11,29,-999,24.2,21.8,23,-999,1,10,8,1010.7
2007,11,30,0,28.8,20.8,24.8,78,2,80,4,1013.4
2007,12,1,0,29.2,22.5,25.9,67,2,90,3,1013
2007,12,2,0,31.1,23.8,27.5,71,2,80,4,1011.7
2007,12,3,0,30.4,24,27.2,76,2,60,5,1011.1
2007,12,4,-999,29.7,24.1,26.9,84,2,50,6,1011.7
2007,12,5,-999,28.2,23.4,25.8,85,1,80,7,1011.7
2007,12,6,-999,26.8,23.4,25.1,96,1,20,6,1011
2007,12,7,0,30.2,23.5,26.9,85,1,130,4,1009.8
2007,12,8,0,31.3,24.1,27.7,73,2,80,3,1009.3
