YEAR,MONTH,DAY,RAINFALL,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,RELATIVE_HUMIDITY,WIND_SPEED,WIND_DIRECTION,CLOUD,STATION_PRESSURE
2005,10,7,5.8,24.8,20.6,22.7,93,3,290,7,936.5
2005,10,8,0,24.9,20.5,22.7,94,2,290,7,936.2
2005,10,9,0,24.2,20.5,22.4,93,2,70,5,937.1
2005,10,10,13,26.8,22.2,24.5,95,2,90,6,938
2005,10,11,3.6,26.8,21,23.9,94,2,320,7,938
2005,10,12,0,26.8,19.5,23.2,90,2,20,5,937.5
2005,10,13,0,29.2,19.5,24.4,90,2,20,5,937.5
2005,10,14,0,28.5,19.5,24,91,2,40,4,937.4
2005,10,15,0,28.5,19.5,24,88,2,260,4,938
2005,10,16,13.4,29,19.5,24.3,90,2,40,7,937.7
2005,10,17,2,23.8,21.2,22.5,93,3,320,8,940
2005,10,18,8,23.6,20.8,22.2,96,5,20,6,937.2
2005,10,19,5,25,20.5,22.8,98,4,360,6,938.6
2005,10,20,0,28.1,20.5,24.3,91,2,40,4,938.3
2005,10,21,0,28,21,24.5,89,3,20,5,938.2
2005,10,22,4.3,26.9,21.2,24,93,4,40,6,938.9
2005,10,23,3.8,27,21.1,24,92,4,20,6,939.2
2005,10,24,1.8,25.1,20.6,22.9,91,4,70,7,939.9
2005,10,25,0.1,24.5,21,22.8,95,4,20,4,940.3
2005,10,26,20,26.5,21,23.8,95,6,40,6,939.3
2005,10,27,83.6,22.6,20.4,21.5,99,5,40,8,938.8
2005,10,28,57.4,23.1,20.3,21.7,98,2,40,7,938.4
2005,10,29,11.9,23.7,19.7,21.7,96,2,30,7,938.3
2005,10,30,28.4,24.5,20.4,22.5,97,2,20,6,938.1
2005,10,31,3.2,26.5,20.8,23.7,96,3,40,6,938.9
2005,11,1,10.4,25.5,20.8,23.2,98,5,40,6,939.3
2005,11,2,7.2,27,21.4,24.2,96,6,40,6,938.4
2005,11,3,10.6,26,21.3,23.7,98,3,40,6,938.6
2005,11,4,1.2,26.9,21.2,24,93,5,20,8,938.7
2005,11,5,3.2,27,21.3,24.2,93,4,60,7,938.8
2005,11,6,1.3,26.8,21.1,24,93,3,20,7,938.6
2005,11,7,0.2,27,22.8,24.9,88,3,20,4,939.4
2005,11,8,3,27.8,22.8,25.3,93,4,20,4,940.4
2005,11,9,0.4,27,18.5,22.8,90,3,360,5,939.5
2005,11,10,10.2,23,15.5,19.3,96,2,20,8,936.9
2005,11,11,0,27.3,16,21.7,91,2,40,4,938.2
2005,11,12,0,27.8,18,22.9,88,3,20,6,938.4
2005,11,13,2.8,27.4,15,21.2,91,2,20,7,938
2005,11,14,12.8,27.5,18.5,23,87,2,20,7,936.6
2005,11,15,0,26.4,16,21.2,90,3,350,7,935.4
2005,11,16,0,27,16,21.5,87,2,350,7,936.7
2005,11,17,0,23.8,17.4,20.6,88,4,360,8,938
2005,11,18,1.3,25.7,15,20.4,81,5,350,8,937.7
2005,11,19,2.6,23,16,19.5,92,1,280,8,936.4
2005,11,20,0,25.2,17.5,21.4,90,2,80,6,937.8
2005,11,21,0,27,21.8,24.4,92,3,90,5,939.1
2005,11,22,3,25.5,21.2,23.4,96,4,40,6,940.3
2005,11,23,0,27,21,24,92,4,40,5,939.9
2005,11,24,4,23,21.2,22.1,97,4,40,6,939.2
2005,11,25,-999,-999,-999,-999,-999,-999,-999,,
2005,11,26,-999,-999,-999,-999,-999,-999,-999,,
2005,11,27,-999,-999,-999,-999,-999,-999,-999,,
2005,11,28,0,25.5,20.5,23,98,2,40,4,938.8
2005,11,29,8,27,20.6,23.8,96,3,40,5,937.1
2005,11,30,4,25,21,23,96,4,40,7,936.4
2005,12,1,0,26,20.8,23.4,92,3,40,4,937.7
2005,12,2,5,24.1,20.2,22.2,94,3,40,7,938.7
2005,12,3,11.1,25.2,20,22.6,92,3,50,7,938.2
2005,12,4,0,26.5,20.1,23.3,92,2,40,6,937.4
2005,12,5,16,26.5,17,21.8,93,5,20,7,937.5
2005,12,6,9.2,20.8,14.9,17.9,94,5,20,7,938.5
2005,12,7,5,23,18,20.5,92,6,20,8,939.6
2005,12,8,38.8,21.7,14,17.9,99,6,40,8,939.1
2005,12,9,31.8,23,13.5,18.3,98,4,40,7,938.2
2005,12,10,15.8,23.5,21,22.3,96,3,40,6,937.6
2005,12,11,0.1,26,19,22.5,92,5,10,5,938.2
2005,12,12,8.6,23,21,22,94,5,20,7,938
2005,12,13,14.7,23,21,22,97,6,40,8,938.4
2005,12,14,15.4,23.5,19.8,21.7,93,6,40,8,939.1
2005,12,15,2.2,22.8,19.5,21.2,94,5,30,7,939.9
2005,12,16,-999,-999,-999,-999,-999,-999,-999,,
2005,12,17,-999,-999,-999,-999,-999,-999,-999,,
2005,12,18,-999,-999,-999,-999,-999,-999,-999,,
2005,12,19,34.8,22.8,20.5,21.7,94,6,360,7,937.6
2005,12,20,6,24.5,19.8,22.2,95,5,60,7,938.9
2005,12,21,1,24.5,19.5,22,95,5,40,6,938.9
2005,12,22,0,22.6,16.5,19.5,88,5,30,5,939.5
2005,12,23,0,19.4,16,17.7,90,6,40,8,941.4
2005,12,24,0,22,16.5,19.3,85,5,20,5,940.9
2005,12,25,0,24,17,20.5,63,4,20,6,939.7
2005,12,26,0,20.2,18.2,19.2,96,4,360,8,939.3
2005,12,27,5.8,22,19,20.5,96,6,20,8,939.1
2005,12,28,3,24.5,18,21.3,95,4,90,7,940.1
2005,12,29,-999,-999,-999,-999,-999,-999,-999,,
2005,12,30,-999,-999,-999,-999,-999,-999,-999,,
2005,12,31,-999,-999,-999,-999,-999,-999,-999,,
2006,1,1,0,24.2,19.5,21.9,93,4,20,7,939.8
2006,1,2,20,23.8,18,20.9,94,4,20,8,940.1
2006,1,3,0,25.5,18,21.8,88,4,40,6,939.5
2006,1,4,0,25,18,21.5,88,4,20,5,939.4
2006,1,5,0,25.2,18.2,21.7,88,2,360,4,939.9
2006,1,6,0,25.6,16,20.8,90,5,40,5,940.3
2006,1,7,0.2,23.6,16,19.8,91,5,40,6,940.4
2006,1,8,0,24.2,16,20.1,92,4,40,6,940.4
2006,1,9,0,23,17,20,95,3,20,6,940
2006,1,10,0,23,15,19,88,3,40,4,940
2006,1,11,0,25.6,16.5,21,87,3,20,1,939.8
2006,1,12,0,27.2,18,22.6,87,3,40,4,939.4
2006,1,13,1.6,25.2,16,20.6,95,4,70,7,939.2
2006,1,14,0,25.8,17.4,21.6,89,3,70,7,939.2
2006,1,15,0,25.9,17,21.5,93,4,40,7,939.8
2006,1,16,0,25.5,20.5,23,84,5,40,5,939.8
2006,1,17,0,26,18.9,22.5,87,4,40,5,939.7
2006,1,18,0,25,19.5,22.3,87,4,40,5,939.1
2006,1,19,2.9,26,19.8,22.9,94,2,20,6,937.8
2006,1,20,0,26.5,19.5,23,94,2,40,5,938.3
2006,1,21,0,26,18.6,22.3,92,2,20,4,938.2
2006,1,22,0,26,19.4,22.7,88,3,340,6,937.2
2006,1,23,7.2,26.5,19.4,23,90,3,320,6,937.1
2006,1,24,45.4,24,19,21.5,96,6,40,8,936.8
2006,1,25,5.5,23.9,20,22,94,5,90,8,938.2
2006,1,26,11.1,23.5,19.6,21.5,94,3,40,6,940.2
2006,1,27,1.8,23.6,20,21.8,97,4,40,8,939.2
2006,1,28,2.8,24.5,19.5,22,93,4,40,7,939.4
2006,1,29,8.2,23.9,19.2,21.5,93,4,40,6,941.2
2006,1,30,1.2,25,19,22,91,3,40,5,942
2006,1,31,0,27,19,23,89,2,20,4,942.2
2006,2,1,0,26,19,22.5,91,5,20,6,942.2
2006,2,2,2.8,23.7,16,19.9,99,4,40,7,943.3
2006,2,3,0,24.5,15,19.8,90,5,40,6,943.9
2006,2,4,0,23,15,19,86,7,40,6,943.1
2006,2,5,0,23.7,16,19.9,84,5,40,4,941.9
2006,2,6,0.1,22.2,15,18.6,97,4,40,8,941.2
2006,2,7,10.6,24.4,16,20.2,96,5,40,8,942.1
2006,2,8,5.9,23.5,19,21.3,91,6,40,8,944
2006,2,9,0,20.6,17.8,19.2,91,6,20,7,943.7
2006,2,10,1.8,23,17.2,20.1,87,4,20,6,941.6
2006,2,11,1.2,24.2,17.5,20.9,94,4,20,7,941.2
2006,2,12,0,24.8,19.5,22.2,92,4,30,6,941.3
2006,2,13,0.1,22,16.5,19.3,94,4,40,6,940.7
2006,2,14,1,25,19.5,22.3,95,4,40,5,940.6
2006,2,15,1,25,20,22.5,92,5,40,6,940.4
2006,2,16,0,26,19.8,22.9,89,3,40,4,940.5
2006,2,17,0,25.7,21.5,23.6,84,3,40,7,940.4
2006,2,18,-999,-999,-999,-999,-999,-999,-999,,
2006,2,19,0,25.9,19.5,22.7,92,3,40,7,939.8
2006,2,20,0,26,19.8,22.9,91,4,30,5,939.4
2006,2,21,4,24,21,22.5,90,5,20,7,939.4
2006,2,22,1.8,25,20,22.5,94,4,360,7,939
2006,2,23,6,24,19,21.5,94,4,50,6,938.8
2006,2,24,0.6,24.6,19.2,21.9,90,5,60,5,938.9
2006,2,25,0,26.5,19,22.8,90,4,40,4,937.8
2006,2,26,0,27.5,19.5,23.5,92,3,360,5,938.4
2006,2,27,0,26.5,19.2,22.9,87,4,40,3,938.4
2006,2,28,0,27,19,23,90,3,40,3,938.6
2006,3,1,0,26.2,19.5,22.9,91,3,270,4,938.5
2006,3,2,-999,-999,-999,-999,-999,-999,-999,,
2006,3,3,-999,-999,-999,-999,-999,-999,-999,,
2006,3,4,7.9,23.6,18.2,20.9,93,3,40,7,940.4
2006,3,5,4.2,22.2,19,20.6,93,4,40,7,940.7
2006,3,6,0,26.2,19,22.6,86,5,20,5,940.5
2006,3,7,0,27.2,19.5,23.4,88,3,40,3,937.7
2006,3,8,0,27.5,19.2,23.4,89,4,60,4,939.3
2006,3,9,0,26.9,19,23,86,2,360,6,940.1
2006,3,10,0,26.6,20,23.3,89,3,40,7,939
2006,3,11,0,27.5,20.3,23.9,91,3,70,5,938.4
2006,3,12,0,28,21,24.5,92,2,90,4,938
2006,3,13,0,26.5,21,23.8,94,3,90,5,939.2
2006,3,14,0.1,24.5,19.2,21.9,92,5,40,8,939.9
2006,3,15,0.6,23.5,19.1,21.3,94,3,40,5,941
2006,3,16,0,27.2,19.1,23.2,85,4,30,4,937.2
2006,3,17,0,26.5,19.5,23,87,4,40,4,938.6
2006,3,18,0,27.5,19.4,23.5,85,4,70,4,939.1
2006,3,19,0,28,19.5,23.8,87,4,40,3,939.2
2006,3,20,0,28,22,25,80,5,20,4,939.2
2006,3,21,2.5,27.5,20,23.8,88,4,20,4,938.9
2006,3,22,0,27.9,19.9,23.9,88,3,90,2,937.7
2006,3,23,0,28.1,19.9,24,84,2,30,2,936.9
2006,3,24,0,29,20.5,24.8,86,3,70,3,937.8
2006,3,25,0,28.5,20,24.3,84,4,40,4,938.8
2006,3,26,0,29.5,20,24.8,86,3,90,4,938.7
2006,3,27,0,30.2,20,25.1,90,2,90,4,938
2006,3,28,0,31,22,26.5,87,2,50,5,938.6
2006,3,29,0,28.7,19.8,24.3,83,3,360,3,939.2
2006,3,30,-999,-999,-999,-999,-999,-999,-999,,
2006,3,31,3.7,22,19,20.5,97,5,40,7,940.3
2006,4,1,0,26,19.8,22.9,91,4,40,4,940.2
2006,4,2,0,28.5,20,24.3,89,3,90,3,939.6
2006,4,3,0,28,20.5,24.3,90,3,40,5,939.5
2006,4,4,0,28,20,24,87,4,40,5,938.9
2006,4,5,0,29.5,20.5,25,82,2,20,2,938.2
2006,4,6,0,28.7,20.5,24.6,86,2,40,3,938.4
2006,4,7,0,28,20,24,87,4,90,4,939.4
2006,4,8,0,28,19,23.5,82,3,40,4,939.4
2006,4,9,0,28.5,19.5,24,86,4,40,4,940.2
2006,4,10,0,28,20.5,24.3,90,3,10,4,940
2006,4,11,0,29,21,25,88,3,90,3,939.3
2006,4,12,0,28.9,20.1,24.5,85,2,40,2,938.1
2006,4,13,0,29,19.8,24.4,83,3,30,3,939.4
2006,4,14,0,30,20.2,25.1,84,3,360,3,939.8
2006,4,15,0,29,19.8,24.4,83,3,40,3,939.4
2006,4,16,0,29.8,20,24.9,88,3,70,3,938.2
2006,4,17,0,28,20,24,84,3,40,3,939
2006,4,18,0,29,20,24.5,87,4,90,3,941
2006,4,19,0,29,19.8,24.4,82,3,360,2,940.9
2006,4,20,0,25,20,22.5,89,4,40,6,940.3
2006,4,21,0,29,20,24.5,84,4,40,3,938.4
2006,4,22,0,30,20.5,25.3,87,3,40,3,937.6
2006,4,23,0,30,20.5,25.3,88,3,40,4,938.6
2006,4,24,0,30.5,20.5,25.5,90,3,90,3,938.2
2006,4,25,0,30.2,21,25.6,91,3,360,4,938
2006,4,26,0,29.4,20.7,25,84,2,50,2,937.6
2006,4,27,0,29.1,20.9,25,82,2,80,3,937.8
2006,4,28,0,30.5,21.5,26,86,2,40,5,937.6
2006,4,29,0,31,21.8,26.4,84,2,40,4,938.7
2006,4,30,0,31.5,20.5,26,80,3,40,3,939.7
2006,5,1,1.1,31,21,26,89,3,40,4,939.1
2006,5,2,0,30.5,21,25.8,90,3,40,5,938.9
2006,5,3,0,31,20,25.5,82,4,40,4,939.1
2006,5,4,0,30,20.5,25.3,86,4,20,4,940.5
2006,5,5,0,30.5,21.5,26,83,3,20,3,940.8
2006,5,6,0,31.5,20.5,26,81,3,90,4,939.7
2006,5,7,0,31.7,19.5,25.6,89,4,90,4,938.7
2006,5,8,0,31,22,26.5,84,3,20,3,939.4
2006,5,9,0,31,22,26.5,87,3,90,4,937.9
2006,5,10,0,30.3,20.8,25.6,81,3,30,4,937.2
2006,5,11,11.5,28.5,21.2,24.9,87,4,20,8,937.2
2006,5,12,93.1,24,20.5,22.3,97,7,20,8,932.2
2006,5,13,23,22.5,19,20.8,100,8,90,8,932.2
2006,5,14,2.9,24.5,20,22.3,92,5,80,8,934.3
2006,5,15,0,27.5,19.5,23.5,95,4,80,6,936.8
2006,5,16,0,28,20,24,93,2,180,7,938.1
2006,5,17,1.6,27.9,21.2,24.5,87,1,190,8,938.1
2006,5,18,6.1,28.4,21.5,25,88,2,190,7,937.3
2006,5,19,0,29,21,25,89,2,270,6,937.6
2006,5,20,0,29,21,25,86,2,40,5,938.5
2006,5,21,3.2,24.5,20,22.3,95,3,40,6,938.7
2006,5,22,0,29.5,21,25.3,91,3,40,5,938.8
2006,5,23,0,29,21,25,92,2,10,6,938.4
2006,5,24,0,28.3,21.1,24.7,88,2,40,6,938
2006,5,25,0,29.1,21.6,25.4,85,2,40,4,939.2
2006,5,26,0,30,21.8,25.9,88,2,70,5,940.7
2006,5,27,0,30,24,27,81,2,40,6,939.4
2006,5,28,0,30,21.1,25.5,85,2,230,4,937.8
2006,5,29,0,29,22.8,25.9,93,2,240,5,937.8
2006,5,30,0,29.3,20,24.7,92,2,40,5,939
2006,5,31,0,27.8,21.5,24.7,87,2,20,4,939.8
2006,6,1,0,30.1,21.6,25.9,83,2,90,2,938.7
2006,6,2,0,30.5,21,25.8,83,2,90,5,938.6
2006,6,3,13.1,29,21,25,88,2,320,6,938.2
2006,6,4,7.5,28,20.5,24.3,89,2,270,4,938.6
2006,6,5,0,28.5,22.8,25.7,89,3,290,5,940
2006,6,6,0,28.5,22.5,25.5,92,3,270,6,939.2
2006,6,7,0,29.8,21.8,25.8,86,2,280,4,938.9
2006,6,8,0,29.2,21.9,25.5,86,2,280,5,937.6
2006,6,9,0,30,21.5,25.8,92,4,270,7,937.1
2006,6,10,0,29,21.4,25.2,89,3,250,6,937.9
2006,6,11,0,30.2,20.5,25.4,89,2,300,6,938.5
2006,6,12,0,30,22,26,96,3,40,5,938.3
2006,6,13,0,29.5,22.5,26,92,2,20,6,937.8
2006,6,14,28.8,29.1,21.2,25.2,88,1,190,7,937.7
2006,6,15,0,26.1,21,23.5,95,2,270,6,937.1
2006,6,16,8.2,30,21.8,25.9,89,2,90,5,937
2006,6,17,1.3,29.5,21.8,25.7,89,3,360,5,937.6
2006,6,18,0,28.5,21,24.8,92,3,40,6,937.3
2006,6,19,0,29,22,25.5,90,5,90,5,937.8
2006,6,20,7.1,29,21.5,25.3,90,2,20,5,937
2006,6,21,1.8,26,21,23.5,96,2,40,8,936.9
2006,6,22,2.4,28.5,21.4,25,88,2,40,5,936.7
2006,6,23,0,29,21,25,93,3,40,4,936.9
2006,6,24,14.1,29.5,21.8,25.7,89,3,20,5,937.1
2006,6,25,21.5,24,21,22.5,97,4,40,7,936.3
2006,6,26,3,27.5,21.6,24.5,94,3,90,7,937.6
2006,6,27,5.4,27,21.6,24.3,95,3,90,5,937.8
2006,6,28,0,26.9,21,24,92,2,60,6,937.9
2006,6,29,2,28.2,21.5,24.9,92,3,40,6,937.9
2006,6,30,9,28,21.5,24.8,93,4,70,6,937.9
2006,7,1,1,27,21,24,91,3,140,6,937.5
2006,7,2,1,26,21.2,23.6,93,2,200,5,938.2
2006,7,3,1,28.5,22.5,25.5,91,2,270,4,937.8
2006,7,4,2.4,28,21.5,24.8,88,3,220,4,937.5
2006,7,5,5.7,25.7,21.4,23.5,91,4,260,7,936.9
2006,7,6,7.8,27,21,24,96,6,270,8,935.1
2006,7,7,0,28.3,21,24.7,98,7,300,8,934.7
2006,7,8,9.9,24,20.1,22,94,5,270,8,934.4
2006,7,9,0,25,20.5,22.8,94,4,270,8,934.7
2006,7,10,7.3,24,21,22.5,95,4,270,8,934.2
2006,7,11,57.5,24.3,20.4,22.4,95,6,270,8,933
2006,7,12,187,23.6,19.5,21.5,97,7,240,8,931.9
2006,7,13,34.4,24.5,20.5,22.5,99,9,220,8,932.3
2006,7,14,2.4,24,20.8,22.4,98,5,270,8,936.2
2006,7,15,0,26,21,23.5,94,3,270,6,938.2
2006,7,16,0,28.5,21.8,25.2,90,2,290,4,937.9
2006,7,17,5.8,27.7,21.8,24.8,96,2,90,7,936.5
2006,7,18,17.4,26.5,21.4,24,100,2,270,8,937.8
2006,7,19,3.8,27.5,20,23.8,95,2,290,8,935.6
2006,7,20,0,26,20.5,23.3,91,1,270,6,935.2
2006,7,21,33,28,21.2,24.6,93,4,270,7,935.9
2006,7,22,9.8,26,20.8,23.4,94,5,270,8,936
2006,7,23,53.8,23,20.5,21.8,95,7,270,8,935
2006,7,24,51.4,23.5,21.2,22.4,98,6,250,8,934.2
2006,7,25,54,24.5,20,22.3,97,6,180,8,935.8
2006,7,26,0,27.5,19.5,23.5,90,2,270,7,938.5
2006,7,27,2,28,21,24.5,90,3,270,7,937.4
2006,7,28,51.2,28.5,20.8,24.7,91,1,290,6,936.4
2006,7,29,22,27,20.7,23.9,93,2,290,8,936.8
2006,7,30,16.2,23.5,20,21.8,96,4,290,8,936.2
2006,7,31,33.4,26.5,20.6,23.5,98,6,180,8,938.8
2006,8,1,4.5,22.5,20.5,21.5,100,3,180,8,936
2006,8,2,0,26.7,21.4,24,88,1,190,7,935.4
2006,8,3,0,27.9,21.5,24.7,86,3,280,5,936.9
2006,8,4,0,27,21,24,91,3,270,7,937.7
2006,8,5,30.8,24,20,22,97,4,290,8,937.1
2006,8,6,4,27,20.2,23.6,92,4,250,7,936.7
2006,8,7,0.1,25.5,21.6,23.5,95,5,270,7,933.8
2006,8,8,5,26,21,23.5,96,3,260,8,932.3
2006,8,9,18,26,20.5,23.3,95,2,220,8,931.3
2006,8,10,2,25,21,23,97,2,220,8,931.6
2006,8,11,10.6,27,20.8,23.9,95,3,270,7,931.6
2006,8,12,18.6,27,20.8,23.9,93,2,290,7,931.7
2006,8,13,21.6,24,19.5,21.8,99,3,290,8,933.5
2006,8,14,16.3,22.8,20.4,21.6,97,5,250,8,934.3
2006,8,15,4.5,23.3,20,21.7,98,4,270,8,935.4
2006,8,16,0,24,21,22.5,94,5,270,8,936.6
2006,8,17,3.5,24.7,21.6,23.2,94,5,260,8,936.2
2006,8,18,3,24.5,20,22.3,95,5,270,8,936.3
2006,8,19,5,26,20.5,23.3,91,5,270,7,936.4
2006,8,20,11,25,20,22.5,92,6,280,8,934.4
2006,8,21,8,22.2,20.4,21.3,100,5,270,8,933.9
2006,8,22,3.8,23.8,21,22.4,98,6,270,8,934.8
2006,8,23,10.5,24.2,21.6,22.9,96,4,270,8,936.3
2006,8,24,9,26.9,21.5,24.2,90,3,290,7,938
2006,8,25,4,26,21,23.5,96,2,270,7,938.3
2006,8,26,3,28,20.8,24.4,99,1,270,8,937.2
2006,8,27,3.4,25,20.7,22.9,99,1,250,8,936.6
2006,8,28,5,26.5,22.8,24.7,94,3,40,6,938.5
2006,8,29,0,28,22,25,95,2,360,5,937.4
2006,8,30,0,29.1,22.1,25.6,86,1,190,4,938.5
2006,8,31,0,28.1,21.5,24.8,89,3,280,5,936.5
2006,9,1,0,29,22,25.5,92,4,300,4,936.7
2006,9,2,0,28,22,25,92,2,280,5,937.2
2006,9,3,1,28,21,24.5,92,2,140,5,937.4
2006,9,4,4,29,22.6,25.8,90,3,140,6,937.2
2006,9,5,9.2,26,21.1,23.5,91,3,280,7,937.5
2006,9,6,5,27.1,21.3,24.2,94,3,240,6,937.2
2006,9,7,7.1,28.2,21.2,24.7,92,1,140,7,937.3
2006,9,8,13.4,28.6,18,23.3,86,2,280,6,937.1
2006,9,9,0.8,27,16,21.5,96,2,270,7,937
2006,9,10,0,27.8,17,22.4,92,3,250,8,936.4
2006,9,11,0.6,28.2,18.5,23.4,91,3,290,6,937
2006,9,12,11.2,29.2,19,24.1,88,2,290,6,938.9
2006,9,13,0,29.4,20,24.7,83,1,280,5,938.7
2006,9,14,0,27.1,20,23.5,89,4,270,8,937.1
2006,9,15,3,27.2,19.2,23.2,93,3,270,8,937.8
2006,9,16,16,27.5,20.5,24,87,4,270,6,938.6
2006,9,17,22,28,21.5,24.8,93,3,280,5,937.8
2006,9,18,5,27,21.5,24.3,92,2,270,6,937.5
2006,9,19,22,27.5,21,24.3,91,2,180,8,937.6
2006,9,20,9.1,27.6,20.3,24,91,1,50,5,937.2
2006,9,21,6.4,26.2,20.5,23.4,94,2,100,6,936.9
2006,9,22,36,28,20.8,24.4,92,3,290,6,937
2006,9,23,0,26.5,20.8,23.7,95,1,200,7,938.1
2006,9,24,40.4,28.4,18.5,23.5,88,2,270,7,938.1
2006,9,25,18.6,25.4,16,20.7,98,2,280,8,937.1
2006,9,26,7.9,27.5,17,22.3,96,2,320,6,935.5
2006,9,27,80.9,23.5,16,19.8,98,4,320,8,933.4
2006,9,28,65,23,17.5,20.3,100,6,140,8,931
2006,9,29,1.6,25.2,17,21.1,98,2,140,8,935.4
2006,9,30,0.8,27,16,21.5,93,2,280,7,936.5
2006,10,1,8,26.5,15,20.8,98,2,290,7,936
2006,10,2,0,27.2,22.2,24.7,92,3,110,7,934.5
2006,10,3,0,26.2,20.5,23.4,96,3,220,6,933.6
2006,10,4,4.2,27.1,21.3,24.2,94,1,90,7,933.7
2006,10,5,47,25.2,20.9,23,93,2,20,8,934.9
2006,10,6,0,26.9,21.4,24.1,90,1,20,7,936
2006,10,7,1,26.5,21.5,24,96,1,360,6,936.4
2006,10,8,2.2,25,21.5,23.3,93,2,40,7,937.4
2006,10,9,0,27.2,22,24.6,92,1,20,5,938
2006,10,10,0,26,20.7,23.4,94,2,320,4,939.2
2006,10,11,2.6,27.9,20.4,24.1,88,1,240,6,940
2006,10,12,0,26.9,21.1,24,91,1,190,6,940.2
2006,10,13,36.4,25.5,17,21.3,94,1,270,7,940
2006,10,14,1,23.6,16,19.8,94,2,360,7,939
2006,10,15,0,27.2,17.5,22.4,90,2,90,6,939.4
2006,10,16,5.6,26.1,15.5,20.8,91,2,40,6,940.6
2006,10,17,0,26.6,17.2,21.9,89,2,20,4,940.4
2006,10,18,0,26.3,16,21.2,86,2,20,2,940
2006,10,19,0,27.2,16,21.6,84,2,360,2,940.2
2006,10,20,0,26,18.5,22.3,84,1,20,2,940.4
2006,10,21,0,29.2,19,24.1,84,2,20,2,939.5
2006,10,22,0,26.5,18.1,22.3,88,2,360,4,939.6
2006,10,23,0,26.5,21.2,23.9,98,2,20,4,939.6
2006,10,24,0.1,27,21,24,86,2,360,5,939.4
2006,10,25,8.2,27,19.5,23.3,96,2,360,7,938.6
2006,10,26,12.6,23,19.6,21.3,99,1,350,7,938.3
2006,10,27,5.8,24.9,19,22,93,2,360,7,938
2006,10,28,0,25.5,19.8,22.7,90,2,350,6,937.3
2006,10,29,12.3,23,19.6,21.3,91,4,220,8,935.1
2006,10,30,22.2,24,20.2,22.1,99,3,180,7,936.7
2006,10,31,0,28,21.8,24.9,92,1,180,5,938.9
2006,11,1,0,28.5,21,24.8,93,2,140,4,937.6
2006,11,2,0,28.7,21.4,25,88,1,180,5,937.4
2006,11,3,22,27.3,21.5,24.4,94,1,140,5,937.8
2006,11,4,0,27.5,21,24.3,94,1,40,6,938.8
2006,11,5,0,27.5,20.9,24.2,93,2,20,4,938.3
2006,11,6,0,28.5,21.8,25.2,92,2,20,5,938.8
2006,11,7,9.5,26.5,20,23.3,97,3,360,7,940
2006,11,8,7,27,20,23.5,95,2,20,6,941.7
2006,11,9,14.8,26.5,20.6,23.5,92,2,20,5,940.2
2006,11,10,0.6,26.4,17,21.7,83,2,270,7,937.8
2006,11,11,0,25.2,17,21.1,90,2,40,8,937.1
2006,11,12,1.2,26.6,17,21.8,91,2,40,7,939
2006,11,13,0,26.5,17.5,22,91,3,40,5,940
2006,11,14,0,27.3,16.5,21.9,86,3,20,4,941.3
2006,11,15,2,26.3,18,22.2,91,3,40,6,940.9
2006,11,16,3.4,23.2,18,20.6,93,2,40,5,940.4
2006,11,17,9.6,25.8,18,21.9,92,3,40,5,940
2006,11,18,1.2,26,18.2,22.1,92,3,40,5,940.1
2006,11,19,0,27.1,18.5,22.8,91,3,40,4,940.2
2006,11,20,0,27,20.2,23.6,90,2,20,3,938.9
2006,11,21,0,27,20.7,23.9,91,3,40,4,938.6
2006,11,22,0,27,20.5,23.8,91,2,70,3,939.5
2006,11,23,0,28,20.8,24.4,91,2,360,3,940.4
2006,11,24,0,27.5,19.5,23.5,89,2,40,4,940
2006,11,25,0,27.4,19.6,23.5,91,2,40,3,939.5
2006,11,26,0,26.4,19.8,23.1,91,2,70,3,939.2
2006,11,27,0.2,26.5,21.7,24.1,93,2,20,4,939.1
2006,11,28,0,27,20.5,23.8,91,2,20,4,939.4
2006,11,29,0,26.5,20,23.3,92,3,340,6,938
2006,11,30,112,22.4,20.9,21.6,95,5,350,8,932.6
2006,12,1,0.6,24.5,18,21.3,94,3,110,8,934.4
2006,12,2,0,26.6,17,21.8,87,2,40,4,938.2
2006,12,3,1.2,26.5,17,21.8,89,2,40,5,939.7
2006,12,4,8.4,26,19.8,22.9,91,3,360,6,941
2006,12,5,2,25,20.2,22.6,96,3,360,6,941.3
2006,12,6,0,25,19.8,22.4,94,3,40,5,939.9
2006,12,7,7.4,26.2,20,23.1,90,2,50,5,939.7
2006,12,8,0,25.3,19,22.2,89,3,20,5,939.3
2006,12,9,19.2,24,19,21.5,94,4,340,8,938.3
2006,12,10,81.4,22,18,20,93,5,40,8,936
2006,12,11,10,24,21.6,22.8,95,3,90,6,937.4
2006,12,12,2,26,20.5,23.3,96,2,30,5,939.9
2006,12,13,0,26.3,21,23.7,94,2,40,5,940.2
2006,12,14,0,27.4,20.8,24.1,89,2,20,3,939.7
2006,12,15,0,27.2,18,22.6,89,2,20,4,940.7
2006,12,16,0,27.3,18,22.7,88,2,350,3,940.7
2006,12,17,0,26,17.5,21.8,88,4,20,6,939.8
2006,12,18,0,23.4,17,20.2,91,4,20,7,940.5
2006,12,19,0,22.5,17.4,20,92,4,20,8,941
2006,12,20,1.2,25.2,18.2,21.7,88,3,20,7,939.1
